"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1=standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Sum(Abs(DiffX)","Sum(Abs(DiffY)","Sum(Abs(DiffZ)"
43523.7491539352,647279,1.0,2,71,0.0011111111111111111,348,291,184
43523.7491655093,647289,1.0,2,72,0.0011111111111111111,375,168,182
43523.7491770833,647299,1.4,2,73,0.0012666666666666666,701,382,256
43523.7491932870,647313,0.9,2,74,0.0010722222222222222,341,227,221
43523.7492037037,647322,2.0,2,75,0.0015,681,412,369
43523.7492268518,647342,2.0,2,76,0.0015,507,366,347
43523.7492500000,647362,0.7,2,77,0.0009944444444444445,203,174,104
43523.7492581019,647369,3.3,2,78,0.0020055555555555556,690,509,598
43523.7492962963,647402,20.3,1,78,0.0078944444444444435,2032,1706,2016
43523.7495312500,647605,3.5,2,79,0.0020833333333333333,481,502,513
43523.7495717593,647640,3.3,2,80,0.0020055555555555556,741,745,504
43523.7496099537,647673,5.1,2,81,0.0027055555555555552,1062,916,791
43523.7496689815,647724,80445.1,1,81,31.284205555555555,3519,1555,2442
43524.6807465278,1452175,4.6,2,82,0.0025111111111111107,940,495,484
43524.6807997685,1452221,6.8,1,82,0.0026444444444444445,1447,745,814
43524.6808784722,1452289,0.9,2,83,0.0010722222222222222,323,133,131
43524.6808888889,1452298,1.0,2,84,0.0011111111111111111,437,148,189
43524.6809004630,1452308,1.1,2,85,0.0011500000000000002,389,153,125
43524.6809131944,1452319,1.0,2,86,0.0011111111111111111,404,181,108
43524.6809247685,1452329,1.6,2,87,0.0013444444444444445,555,504,119
43524.6809432870,1452345,1.1,2,88,0.0011500000000000002,466,345,101
43524.6809560185,1452356,1.0,2,89,0.0011111111111111111,392,209,88
43524.6809675926,1452366,1.1,2,90,0.0011500000000000002,509,304,103
43524.6809803241,1452377,1.0,2,91,0.0011111111111111111,486,245,90
43524.6809918981,1452387,1.1,2,92,0.0011500000000000002,445,272,137
43524.6810046296,1452398,1.0,2,93,0.0011111111111111111,387,276,125
43524.6810162037,1452408,1.1,2,94,0.0011500000000000002,432,180,107
43524.6810289352,1452419,1.1,2,95,0.0011500000000000002,410,223,107
43524.6810416667,1452430,1.5,2,96,0.0013055555555555557,1020,619,783
43524.6810590278,1452445,1.7,2,97,0.0013833333333333334,942,439,385
43524.6810787037,1452462,1.9,2,98,0.0014611111111111112,508,425,314
43524.6811006944,1452481,2.2,2,99,0.0015777777777777782,406,500,418
43524.6811261574,1452503,1.0,2,100,0.0011111111111111111,344,225,111
43524.6811377315,1452513,1.4,2,101,0.0012666666666666666,330,204,151
43524.6811539352,1452527,1.1,2,102,0.0011500000000000002,321,240,81
43524.6811666667,1452538,1.6,2,103,0.0013444444444444445,565,300,307
43524.6811851852,1452554,1.1,2,104,0.0011500000000000002,584,155,128
43524.6811979167,1452565,1.1,2,105,0.0011500000000000002,506,170,141
43524.6812106481,1452576,2.2,2,106,0.0015777777777777782,409,285,234
43524.6812361111,1452598,4.5,2,107,0.0024722222222222224,526,428,290
43524.6812881944,1452643,1.1,2,108,0.0011500000000000002,250,270,81
43524.6813009259,1452654,0.7,2,109,0.0009944444444444445,174,138,68
43524.6813090278,1452661,5.9,2,110,0.0030166666666666666,636,648,663
43524.6813773148,1452720,1.1,2,111,0.0011500000000000002,439,355,589
43524.6813900463,1452731,1.3,2,112,0.0012277777777777779,447,280,580
43524.6814050926,1452744,120.4,1,112,0.046822222222222223,498,534,656
43524.6827986111,1453948,5.9,2,113,0.0030166666666666666,1001,673,1042
43524.6828668981,1454007,1.7,2,114,0.0013833333333333334,606,348,339
43524.6828865741,1454024,1.2,2,115,0.0011888888888888889,322,277,379
43524.6829004630,1454036,1.2,2,116,0.0011888888888888889,402,295,317
43524.6829143518,1454048,3.0,2,117,0.001888888888888889,626,528,592
43524.6829490741,1454078,4449.2,1,117,1.7302444444444443,2052,1745,2663
43524.7344444444,1498570,3.5,2,118,0.0020833333333333333,781,391,588
43524.7344849537,1498605,7.2,1,118,0.0028,1379,1155,1160
43524.7345682870,1498677,2.7,2,119,0.0017722222222222223,605,458,422
43524.7345995370,1498704,91.0,1,119,0.035388888888888886,117,85,152
43524.7356527778,1499614,0.8,2,120,0.0010333333333333334,516,264,163
43524.7356620370,1499622,73.5,1,120,0.028583333333333332,2536,2183,2522
43524.7365127315,1500357,1.5,2,121,0.0013055555555555557,216,126,265
43524.7365300926,1500372,1.0,2,122,0.0011111111111111111,161,80,183
43524.7365416667,1500382,0.9,2,123,0.0010722222222222222,191,76,162
43524.7365520833,1500391,3.8,2,124,0.0021999999999999997,371,291,537
43524.7365960648,1500429,9.2,1,124,0.0035777777777777774,531,560,915
43524.7367025463,1500521,1.5,2,125,0.0013055555555555557,324,100,325
43524.7367199074,1500536,0.9,2,126,0.0010722222222222222,217,100,261
43524.7367303241,1500545,7.5,1,126,0.0029166666666666668,523,450,879
43524.7368171296,1500620,5.2,2,127,0.0027444444444444448,346,339,544
43524.7368773148,1500672,1.1,2,128,0.0011500000000000002,279,132,195
43524.7368900463,1500683,8.9,1,128,0.003461111111111111,590,514,856
43524.7369930556,1500772,1.6,2,129,0.0013444444444444445,342,202,254
43524.7370115741,1500788,1.9,2,130,0.0014611111111111112,424,148,281
43524.7370335648,1500807,0.9,2,131,0.0010722222222222222,208,97,229
43524.7370439815,1500816,1.0,2,132,0.0011111111111111111,248,86,253
43524.7370555556,1500826,0.9,2,133,0.0010722222222222222,241,119,181
43524.7370659722,1500835,1.0,2,134,0.0011111111111111111,302,121,186
43524.7370775463,1500845,0.9,2,135,0.0010722222222222222,269,113,258
43524.7370879630,1500854,1.0,2,136,0.0011111111111111111,253,91,204
43524.7370995370,1500864,0.9,2,137,0.0010722222222222222,266,99,194
43524.7371099537,1500873,0.9,2,138,0.0010722222222222222,233,123,207
43524.7371203704,1500882,0.9,2,139,0.0010722222222222222,256,90,206
43524.7371307870,1500891,1.0,2,140,0.0011111111111111111,185,107,220
43524.7371423611,1500901,0.9,2,141,0.0010722222222222222,194,97,204
43524.7371527778,1500910,1.0,2,142,0.0011111111111111111,250,79,291
43524.7371643518,1500920,0.9,2,143,0.0010722222222222222,238,91,175
43524.7371747685,1500929,1.0,2,144,0.0011111111111111111,205,69,204
43524.7371863426,1500939,0.9,2,145,0.0010722222222222222,210,110,219
43524.7371967593,1500948,1.0,2,146,0.0011111111111111111,253,131,194
