"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1=standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Sum(Abs(DiffX)","Sum(Abs(DiffY)","Sum(Abs(DiffZ)"
43523.6412974537,6016121,5.3,2,17319,0.0027833333333333334,1027,1281,1019
43523.6413587963,6016174,2.0,2,17320,0.0015,552,425,613
43523.6413819444,6016194,5.6,2,17321,0.0028999999999999998,1400,1853,1696
43523.6414467593,6016250,19.5,1,17321,0.0075833333333333326,2500,2654,2452
43523.6416724537,6016445,1.7,2,17322,0.0013833333333333334,194,272,197
43523.6416921296,6016462,46.1,1,17322,0.017927777777777775,1733,2445,2479
43523.6422256944,6016923,1.7,2,17323,0.0013833333333333334,288,458,415
43523.6422453704,6016940,1.8,2,17324,0.0014222222222222221,562,785,716
43523.6422662037,6016958,3.6,2,17325,0.0021222222222222224,755,946,1010
43523.6423078704,6016994,2.2,2,17326,0.0015777777777777782,647,699,849
43523.6423333333,6017016,0.8,2,17327,0.0010333333333333334,247,307,243
43523.6423425926,6017024,13.0,1,17327,0.0050555555555555553,1694,2051,2204
43523.6424930556,6017154,3.3,2,17328,0.0020055555555555556,1221,1242,745
43523.6425312500,6017187,0.5,1,17328,0.00019444444444444443,193,291,300
43523.6425370370,6017192,108.7,0,17328,0.037743055555555557,2781,2820,2187
43523.6437951389,6018279,53.7,1,17328,0.02088333333333333,4662,5901,4630
43523.6444166667,6018816,1.2,2,17329,0.0011888888888888889,181,379,261
43523.6444305556,6018828,122.4,1,17329,0.047599999999999996,4483,7101,6278
43523.6458472222,6020052,5.2,2,17330,0.0027444444444444448,832,705,865
43523.6459074074,6020104,6.6,1,17330,0.0025666666666666663,712,786,960
43523.6459837963,6020170,2.9,2,17331,0.0018499999999999999,845,876,747
43523.6460173611,6020199,60.6,1,17331,0.023566666666666666,3056,4122,3619
43523.6467187500,6020805,2.2,2,17332,0.0015777777777777782,713,691,680
43523.6467442130,6020827,4.3,2,17333,0.0023944444444444438,474,617,545
43523.6467939815,6020870,71.1,1,17333,0.027649999999999997,500,721,892
43523.6476168981,6021581,3.8,2,17334,0.0021999999999999997,449,516,635
43523.6476608796,6021619,1.3,2,17335,0.0012277777777777779,497,496,458
43523.6476759259,6021632,1.3,2,17336,0.0012277777777777779,575,811,657
43523.6476909722,6021645,1.1,2,17337,0.0011500000000000002,948,461,486
43523.6477037037,6021656,1.3,2,17338,0.0012277777777777779,867,577,560
43523.6477187500,6021669,0.8,2,17339,0.0010333333333333334,1045,565,794
