"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1=standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Sum(Abs(DiffX)","Sum(Abs(DiffY)","Sum(Abs(DiffZ)"
43534.6431759259,2283704,28.9,0,760,0.010034722222222223,38606,40402,40864
43534.6435104167,2283993,7.4,1,760,0.0028777777777777777,755,739,897
43534.6435960648,2284067,3.7,2,761,0.002161111111111111,4412,4418,4486
43534.6436388889,2284104,7.5,1,761,0.0029166666666666668,6920,7320,6852
43534.6437256944,2284179,5.9,2,762,0.0030166666666666666,8535,8872,8106
43534.6437939815,2284238,3.2,2,763,0.0019666666666666665,4286,5221,4870
43534.6438310185,2284270,2.0,2,764,0.0015,2770,3103,2938
43534.6438541667,2284290,14.2,1,764,0.0055222222222222218,2126,2179,2578
43534.6440185185,2284432,5.5,2,765,0.0028611111111111111,7253,7457,7168
43534.6440821759,2284487,8.0,1,765,0.0031111111111111109,4525,4352,4532
43534.6441747685,2284567,4.5,2,766,0.0024722222222222224,6302,6081,6320
43534.6442268519,2284612,3.4,2,767,0.0020444444444444447,4406,5081,4812
43534.6442662037,2284646,2.8,2,768,0.0018111111111111112,2324,2314,2492
43534.6442986111,2284674,14.3,1,768,0.0055611111111111113,12710,13095,13258
43534.6444641204,2284817,4.2,2,769,0.0023555555555555556,2787,2684,3032
43534.6445127315,2284859,14.7,1,769,0.0057166666666666659,2793,2986,2797
43534.6446828704,2285006,4.6,2,770,0.0025111111111111107,6368,6214,6406
43534.6447361111,2285052,5.5,2,771,0.0028611111111111111,6488,6156,6163
43534.6447997685,2285107,5.0,2,772,0.0026666666666666666,4248,4209,4526
43534.6448576389,2285157,22.5,1,772,0.0087499999999999991,23965,23460,23098
43534.6451180556,2285382,18.0,0,772,0.0062500000000000003,25184,27039,25770
43534.6453263889,2285562,109.0,1,772,0.042388888888888886,36160,36768,37162
43534.6465879630,2286652,10.8,0,772,0.0037499999999999999,14602,14832,15275
43534.6467129630,2286760,57.1,1,772,0.022205555555555555,32863,34408,33950
43534.6473738426,2287331,50.4,0,772,0.017500000000000002,55305,57873,56546
43534.6479571759,2287835,26.2,1,772,0.010188888888888888,1355,1501,1569
43534.6482604167,2288097,5.5,2,773,0.0028611111111111111,988,844,890
43534.6483240741,2288152,69.3,1,773,0.026949999999999998,9062,9554,9637
43534.6491261574,2288845,5.3,2,774,0.0027833333333333334,4232,4233,4827
43534.6491875000,2288898,0.9,1,774,0.00035,1451,1161,1279
43534.6491979167,2288907,12.4,0,774,0.0043055555555555555,16380,17098,17067
43534.6493414352,2289031,25.8,1,774,0.010033333333333333,1786,1817,1958
43534.6496400463,2289289,1.7,2,775,0.0013833333333333334,1616,1629,1866
43534.6496597222,2289306,3.5,2,776,0.0020833333333333333,4298,4730,4611
43534.6497002315,2289341,10.5,1,776,0.0040833333333333329,9377,9474,9440
43534.6498217593,2289446,2.3,2,777,0.0016166666666666664,2694,2640,2966
43534.6498483796,2289469,5.1,2,778,0.0027055555555555552,6098,6510,6454
43534.6499074074,2289520,1.6,2,779,0.0013444444444444445,1866,1988,1985
43534.6499259259,2289536,6.7,1,779,0.0026055555555555554,2384,2241,2448
43534.6500034722,2289603,42.0,0,779,0.014583333333333334,53419,54961,54748
