"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1=standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Sum(Abs(DiffX)","Sum(Abs(DiffY)","Sum(Abs(DiffZ)"
43564.0000000000,0,0.1,1,0,3.8888888888888884e-05,67,20,32
43564.0000023148,2,147742.6,0,0,51.299513888888889,131318838,132943772,133120545
43565.7099861111,1477428,39.2,1,0,0.015244444444444446,2639,2814,2302
43565.7104398148,1477820,355.2,0,0,0.12333333333333334,77942,81212,77952
43565.7145509259,1481372,196.5,1,0,0.076416666666666661,13048,14418,12007
43565.7168252315,1483337,2509.3,0,0,0.8712847222222222,364540,401592,373687
43565.7458680556,1508430,247.2,1,0,0.096133333333333335,15210,18003,13710
43565.7487291667,1510902,3.2,2,1,0.0019666666666666665,3072,3076,3089
43565.7487662037,1510934,0.3,1,1,0.00011666666666666667,428,239,177
43565.7487696759,1510937,50201.4,0,1,17.431041666666665,52042108,52602178,52740794
43566.3298043981,2012951,12.6,1,1,0.004899999999999999,499,454,607
43566.3299502315,2013077,15355.3,0,1,5.3317013888888889,15626549,15781756,15838811
43566.5076736111,2166630,12.3,1,1,0.004783333333333333,77,186,220
43566.5078159722,2166753,5.4,2,2,0.0028222222222222221,3003,2677,2962
43566.5078784722,2166807,5.5,2,3,0.0028611111111111111,3576,3879,3780
43566.5079421296,2166862,36.0,1,3,0.014,26491,27103,26346
43566.5083587963,2167222,3533.0,0,3,1.226736111111111,877449,936436,905218
43566.5492500000,2202552,819.8,1,3,0.31881111111111105,52088,57804,45985
43566.5587384259,2210750,2.8,2,4,0.0018111111111111112,2420,2499,2454
43566.5587708333,2210778,60.9,1,4,0.023683333333333331,12666,13745,12582
43566.5594756944,2211387,2.8,2,5,0.0018111111111111112,819,745,741
43566.5595081019,2211415,209.1,1,5,0.081316666666666648,13467,14921,12279
43566.5619282407,2213506,3.3,2,6,0.0020055555555555556,2599,2384,2624
43566.5619664352,2213539,1.8,2,7,0.0014222222222222221,1644,1773,1824
43566.5619872685,2213557,92.3,1,7,0.035894444444444444,7275,8418,6465
43566.5630555556,2214480,3.2,2,8,0.0019666666666666665,2322,2271,2382
43566.5630925926,2214512,3.7,2,9,0.002161111111111111,3200,3272,3483
43566.5631354167,2214549,565.3,1,9,0.21983888888888883,39189,43882,34907
43566.5696782407,2220202,1754.6,0,9,0.60923611111111109,363586,383442,367564
43566.5899861111,2237748,101.0,1,9,0.039277777777777773,11174,12780,10967
43566.5911550926,2238758,36194.1,0,9,12.567395833333334,36174430,36569577,36704041
43567.0100682870,2600699,7.4,1,9,0.0028777777777777777,371,809,538
43567.0101539352,2600773,4.7,2,10,0.0025500000000000002,867,776,731
43567.0102083333,2600820,63.7,1,10,0.02477222222222222,22930,22669,23692
43567.0109456019,2601457,4.8,2,11,0.0025888888888888884,6550,7139,6781
43567.0110011574,2601505,49.3,1,11,0.019172222222222222,10191,10804,10623
43567.0115717593,2601998,3.3,2,12,0.0020055555555555556,3507,3384,3727
43567.0116099537,2602031,44.2,1,12,0.017188888888888889,23364,24611,24018
43567.0121215278,2602473,5.6,2,13,0.0028999999999999998,7814,8040,8264
43567.0121863426,2602529,28.0,1,13,0.010888888888888887,10954,10974,10887
43567.0125104167,2602809,5.4,2,14,0.0028222222222222221,6927,7275,7565
43567.0125729167,2602863,1.6,2,15,0.0013444444444444445,1997,2078,2104
43567.0125914352,2602879,5.5,2,16,0.0028611111111111111,2670,2733,2738
43567.0126550926,2602934,3.5,2,17,0.0020833333333333333,1955,1754,2047
43567.0126956019,2602969,29.8,1,17,0.011588888888888888,7393,7512,7279
43567.0130405093,2603267,4.1,2,18,0.0023166666666666665,5286,5695,5858
43567.0130879630,2603308,3.4,2,19,0.0020444444444444447,3578,3485,3424
43567.0131273148,2603342,3.8,2,20,0.0021999999999999997,4733,5020,5600
43567.0131712963,2603380,14.5,1,20,0.0056388888888888877,2777,2876,2743
43567.0133391204,2603525,3.7,2,21,0.002161111111111111,1108,929,909
43567.0133819444,2603562,5.7,2,22,0.0029388888888888889,7194,7623,7110
43567.0134479167,2603619,5.1,2,23,0.0027055555555555552,2437,2393,2658
43567.0135069444,2603670,0.3,1,23,0.00011666666666666667,452,472,324
43567.0135104167,2603673,63.5,0,23,0.022048611111111113,78107,80198,80515
43567.0142453704,2604308,24.6,1,23,0.009566666666666666,6563,6774,6922
43567.0145300926,2604554,10.1,0,23,0.0035069444444444445,13212,13358,14383
43567.0146469907,2604655,39.1,1,23,0.015205555555555555,2456,3112,2743
43567.0150995370,2605046,0.9,2,24,0.0010722222222222222,782,751,778
43567.0151099537,2605055,0.3,1,24,0.00011666666666666667,449,566,389
43567.0151134259,2605058,150.0,0,24,0.052083333333333336,162926,167216,168018
43567.0168495370,2606558,36.4,1,24,0.014155555555555553,27914,29461,28620
43567.0172708333,2606922,2.2,2,25,0.0015777777777777782,2049,2142,2294
43567.0172962963,2606944,21.6,1,25,0.0083999999999999995,6149,6344,6706
43567.0175462963,2607160,4.4,2,26,0.0024333333333333334,2990,3055,3102
43567.0175972222,2607204,54.3,1,26,0.021116666666666666,28355,29098,30403
43567.0182256944,2607747,3.7,2,27,0.002161111111111111,5249,5220,5235
43567.0182685185,2607784,3.7,2,28,0.002161111111111111,2754,2307,2439
43567.0183113426,2607821,55.5,1,28,0.021583333333333329,20690,21626,20465
43567.0189537037,2608376,2.2,2,29,0.0015777777777777782,2333,2190,2470
43567.0189791667,2608398,16.5,1,29,0.006416666666666666,12034,12816,13010
43567.0191701389,2608563,2.5,2,30,0.0016944444444444444,2031,2180,2258
43567.0191990741,2608588,3.5,2,31,0.0020833333333333333,1666,1627,1820
43567.0192395833,2608623,7.4,1,31,0.0028777777777777777,10085,9900,10062
43567.0193252315,2608697,12206.4,0,31,4.2383333333333333,12669507,12811911,12839435
43567.1606030093,2730761,18.9,1,31,0.0073499999999999989,6522,6638,6637
43567.1608217593,2730950,12.7,0,31,0.004409722222222222,18975,20548,19746
43567.1609687500,2731077,37.2,1,31,0.014466666666666666,16571,17589,17338
43567.1613993056,2731449,5.7,2,32,0.0029388888888888889,7304,7542,7213
43567.1614652778,2731506,2.8,2,33,0.0018111111111111112,3680,3456,3449
43567.1614976852,2731534,2.1,2,34,0.0015388888888888887,2975,2725,2926
43567.1615219907,2731555,9.9,1,34,0.0038499999999999997,8462,8540,8865
43567.1616365741,2731654,4.3,2,35,0.0023944444444444438,4227,4560,4583
43567.1616863426,2731697,3.9,2,36,0.0022388888888888884,5079,4808,5213
43567.1617314815,2731736,5.8,2,37,0.0029777777777777775,7254,7792,8138
43567.1617986111,2731794,14.4,1,37,0.0055999999999999999,2387,2506,2840
43567.1619652778,2731938,66.3,0,37,0.023020833333333334,83370,85356,84868
43567.1627326389,2732601,33.8,1,37,0.013144444444444443,25838,26750,26575
43567.1631238426,2732939,21.2,0,37,0.0073611111111111108,32014,32336,33413
43567.1633692130,2733151,9.6,1,37,0.0037333333333333333,1210,1076,1104
43567.1634803241,2733247,4.2,2,38,0.0023555555555555556,6300,7100,6846
43567.1635289352,2733289,1.8,2,39,0.0014222222222222221,3005,2660,2788
43567.1635497685,2733307,8.8,1,39,0.0034222222222222223,5679,5397,5754
43567.1636516204,2733395,5.6,2,40,0.0028999999999999998,8230,8951,8808
43567.1637164352,2733451,3.7,2,41,0.002161111111111111,3166,3120,3318
43567.1637592593,2733488,5.5,1,41,0.0021388888888888885,8066,8548,8467
43567.1638229167,2733543,15.5,0,41,0.0053819444444444444,22762,22433,23257
43567.1640023148,2733698,9.8,1,41,0.0038111111111111115,13144,12753,13381
43567.1641157407,2733796,4.3,2,42,0.0023944444444444438,6440,6670,6331
43567.1641655093,2733839,1.6,2,43,0.0013444444444444445,2250,2292,2656
43567.1641840278,2733855,6.6,1,43,0.0025666666666666663,9494,10289,10096
43567.1642604167,2733921,2.0,2,44,0.0015,2924,2734,3176
43567.1642835648,2733941,2.1,2,45,0.0015388888888888887,2850,2805,2854
43567.1643078704,2733962,7.7,1,45,0.0029944444444444441,9812,10157,10031
43567.1643969907,2734039,2.2,2,46,0.0015777777777777782,3052,2971,2928
43567.1644224537,2734061,0.3,1,46,0.00011666666666666667,416,566,495
43567.1644259259,2734064,14.0,0,46,0.0048611111111111112,20597,21314,22007
43567.1645879630,2734204,19.4,1,46,0.0075444444444444439,22513,23614,23866
43567.1648125000,2734398,3.6,2,47,0.0021222222222222224,3500,3387,3718
43567.1648541667,2734434,10.2,1,47,0.0039666666666666661,8216,8161,7765
43567.1649722222,2734536,5.4,2,48,0.0028222222222222221,7890,8446,7814
43567.1650347222,2734590,12.2,1,48,0.0047444444444444444,7396,7361,7699
43567.1651759259,2734712,2.5,2,49,0.0016944444444444444,2524,2151,2343
43567.1652048611,2734737,14.0,1,49,0.0054444444444444436,2124,2249,2412
43567.1653668981,2734877,5.4,2,50,0.0028222222222222221,3414,3083,3227
43567.1654293981,2734931,52.7,1,50,0.020494444444444444,30528,31525,31872
43567.1660393519,2735458,4.8,2,51,0.0025888888888888884,6660,7198,7039
43567.1660949074,2735506,3.5,2,52,0.0020833333333333333,3899,4037,3944
43567.1661354167,2735541,2.7,2,53,0.0017722222222222223,3023,2754,2864
43567.1661666667,2735568,7.9,1,53,0.0030722222222222223,4732,5086,5034
43567.1662581019,2735647,3.6,2,54,0.0021222222222222224,5152,5250,5046
43567.1662997685,2735683,44.2,1,54,0.017188888888888889,43409,44679,42970
43567.1668113426,2736125,93.9,0,54,0.032604166666666663,117346,120167,119783
43567.1678981481,2737064,50.1,1,54,0.019483333333333335,45801,47261,47561
43567.1684780093,2737565,5.7,2,55,0.0029388888888888889,1994,1875,1749
43567.1685439815,2737622,18.1,1,55,0.0070388888888888888,20701,21142,21553
43567.1687534722,2737803,4.4,2,56,0.0024333333333333334,2041,1923,2228
43567.1688043981,2737847,25.6,1,56,0.0099555555555555543,4123,4171,4718
43567.1691006944,2738103,1.7,2,57,0.0013833333333333334,2405,2501,2506
43567.1691203704,2738120,2.7,2,58,0.0017722222222222223,3747,3939,3670
43567.1691516204,2738147,4.2,2,59,0.0023555555555555556,5327,5668,5694
43567.1692002315,2738189,11.8,1,59,0.0045888888888888889,4877,5085,5191
43567.1693368056,2738307,3.5,2,60,0.0020833333333333333,4601,5055,4525
43567.1693773148,2738342,9.8,1,60,0.0038111111111111115,12818,13169,13082
43567.1694907407,2738440,2.0,2,61,0.0015,2654,2691,3106
43567.1695138889,2738460,1.8,2,62,0.0014222222222222221,2616,2464,2700
43567.1695347222,2738478,1.6,2,63,0.0013444444444444445,2230,2431,2524
43567.1695532407,2738494,3.7,2,64,0.002161111111111111,4880,4857,4749
43567.1695960648,2738531,1.5,2,65,0.0013055555555555557,1954,2157,2165
43567.1696134259,2738546,1.8,2,66,0.0014222222222222221,2408,2561,2806
43567.1696342593,2738564,3.5,2,67,0.0020833333333333333,4687,4769,4444
43567.1696747685,2738599,21.5,1,67,0.0083611111111111108,12370,12490,12394
43567.1699236111,2738814,5.4,2,68,0.0028222222222222221,5882,6558,6159
43567.1699861111,2738868,23.0,1,68,0.0089444444444444441,11851,12159,12864
43567.1702523148,2739098,3.4,2,69,0.0020444444444444447,2607,2883,2863
43567.1702916667,2739132,17.6,1,69,0.0068444444444444447,19548,20457,19991
43567.1704953704,2739308,3.0,2,70,0.001888888888888889,2774,2590,2634
43567.1705300926,2739338,27.4,1,70,0.010655555555555554,30740,30648,30595
43567.1708472222,2739612,10.4,0,70,0.0036111111111111109,15747,16094,16221
43567.1709675926,2739716,25.3,1,70,0.0098388888888888901,12343,12300,12364
43567.1712604167,2739969,118.7,0,70,0.041215277777777781,157152,159899,159277
43567.1726342593,2741156,10.0,1,70,0.0038888888888888888,1040,1095,1031
43567.1727500000,2741256,3.7,2,71,0.002161111111111111,4579,4578,4537
43567.1727928241,2741293,0.3,1,71,0.00011666666666666667,489,490,447
43567.1727962963,2741296,20.6,0,71,0.0071527777777777779,26711,28413,27130
43567.1730347222,2741502,13.1,1,71,0.005094444444444444,674,719,929
43567.1731863426,2741633,5.5,2,72,0.0028611111111111111,7915,7746,8351
43567.1732500000,2741688,1.8,2,73,0.0014222222222222221,2177,2438,2688
